time,pm2_5 (μg/m³),pm10 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),european_aqi (EAQI),european_aqi_pm2_5 (EAQI),us_aqi (USAQI),us_aqi_pm2_5 (USAQI)
2023-10-23T02:00,54.6,78.5,1081.0,45.9,47.5,15.0,70,70,105,105
2023-10-23T03:00,50.3,72.4,963.0,37.9,40.0,18.0,71,71,108,108
2023-10-23T04:00,46.3,66.8,862.0,31.4,33.7,22.0,72,72,111,111
2023-10-23T05:00,40.7,58.8,797.0,28.1,29.3,25.0,73,73,113,113
2023-10-23T06:00,37.1,53.7,748.0,26.2,26.0,28.0,73,73,115,115
2023-10-23T07:00,32.6,47.1,635.0,21.7,22.4,41.0,73,73,116,116
2023-10-23T08:00,30.3,44.0,594.0,19.7,22.8,50.0,74,74,116,116
2023-10-23T09:00,30.6,44.5,537.0,17.0,23.4,63.0,74,74,116,116
2023-10-23T10:00,31.7,46.1,489.0,14.5,24.4,76.0,73,73,116,116
2023-10-23T11:00,32.0,46.8,459.0,12.5,26.1,89.0,73,73,116,116
2023-10-23T12:00,32.1,47.1,438.0,10.9,28.1,102.0,73,73,116,116
2023-10-23T13:00,33.4,49.2,427.0,9.9,30.1,114.0,73,73,116,116
2023-10-23T14:00,35.6,52.5,378.0,7.1,30.7,129.0,74,74,116,116
2023-10-23T15:00,38.8,57.0,340.0,4.9,31.2,143.0,74,74,117,117
2023-10-23T16:00,41.3,60.8,458.0,11.6,35.1,142.0,74,74,118,118
2023-10-23T17:00,47.0,68.9,867.0,36.0,45.6,114.0,75,75,119,119
2023-10-23T18:00,70.8,102.7,1431.0,69.2,59.5,72.0,75,75,121,121
2023-10-23T19:00,95.0,137.4,1859.0,95.9,71.3,25.0,76,76,125,125
2023-10-23T20:00,112.0,161.6,1923.0,92.0,71.6,24.0,78,78,130,130
2023-10-23T21:00,110.6,159.3,2005.0,86.2,71.9,21.0,80,80,136,136
2023-10-23T22:00,110.6,159.3,2027.0,79.7,71.1,20.0,82,82,141,141
2023-10-23T23:00,110.8,159.7,1941.0,72.4,68.6,20.0,83,83,146,146
2023-10-24T00:00,106.9,153.7,1794.0,64.3,64.9,20.0,85,85,150,150
2023-10-24T01:00,102.7,147.6,1647.0,56.4,60.7,20.0,86,86,151,151
2023-10-24T02:00,98.5,142.0,1508.0,48.6,55.5,20.0,88,88,152,152
2023-10-24T03:00,92.7,133.2,1370.0,41.0,49.8,19.0,89,89,153,153
2023-10-24T04:00,85.2,122.5,1272.0,35.2,45.3,20.0,91,91,154,154
2023-10-24T05:00,78.2,112.5,1269.0,32.9,42.2,19.0,92,92,155,155
2023-10-24T06:00,75.7,108.7,1305.0,32.5,40.3,19.0,93,93,156,156
2023-10-24T07:00,76.1,109.2,1340.0,32.0,40.6,28.0,95,95,157,157
2023-10-24T08:00,71.7,103.6,1071.0,25.7,46.6,57.0,96,96,158,158
2023-10-24T09:00,60.8,88.5,699.0,17.0,54.4,98.0,97,97,159,159
2023-10-24T10:00,37.0,54.9,419.0,10.2,57.8,130.0,98,98,159,159
2023-10-24T11:00,28.9,43.3,320.0,7.1,52.4,144.0,99,99,159,159
2023-10-24T12:00,28.7,43.0,313.0,5.8,42.5,149.0,98,98,159,159
2023-10-24T13:00,28.0,41.9,318.0,5.5,34.5,151.0,98,98,159,159
2023-10-24T14:00,27.0,40.4,269.0,3.4,29.7,155.0,98,98,159,159
2023-10-24T15:00,28.5,42.7,232.0,2.3,26.8,155.0,98,98,159,159
2023-10-24T16:00,30.9,45.9,334.0,9.1,27.9,145.0,97,97,159,159
2023-10-24T17:00,45.4,66.8,694.0,31.4,35.8,114.0,97,97,158,158
2023-10-24T18:00,63.6,92.7,1192.0,61.7,47.8,71.0,97,97,158,158
2023-10-24T19:00,63.6,92.9,1286.0,66.5,50.0,44.0,97,97,158,158
2023-10-24T20:00,77.3,112.5,1514.0,72.4,56.0,34.0,96,96,158,158
2023-10-24T21:00,86.6,125.7,1827.0,80.4,64.2,20.0,95,95,157,157
2023-10-24T22:00,96.4,139.7,2053.0,85.7,69.7,9.0,94,94,156,156
2023-10-24T23:00,101.0,146.2,2125.0,86.8,70.4,5.0,93,93,156,156
2023-10-25T00:00,101.5,146.7,2110.0,85.2,68.4,5.0,93,93,156,156
2023-10-25T01:00,100.1,144.8,2031.0,80.3,64.8,6.0,93,93,156,156
2023-10-25T02:00,95.0,137.4,1848.0,69.6,58.7,9.0,93,93,156,156
2023-10-25T03:00,88.9,129.0,1602.0,55.5,51.0,14.0,93,93,155,155
2023-10-25T04:00,82.9,120.6,1435.0,44.8,45.2,18.0,93,93,155,155
2023-10-25T05:00,78.2,113.6,1467.0,41.9,42.9,17.0,92,92,155,155
2023-10-25T06:00,78.2,113.6,1579.0,42.3,42.7,15.0,92,92,155,155
2023-10-25T07:00,77.8,112.2,1674.0,42.6,39.6,25.0,93,93,155,155
2023-10-25T08:00,74.0,107.6,1317.0,33.7,43.6,56.0,93,93,155,155
2023-10-25T09:00,67.5,98.7,825.0,21.4,48.9,100.0,93,93,155,155
2023-10-25T10:00,45.8,68.0,452.0,11.8,50.5,133.0,93,93,156,156
2023-10-25T11:00,35.9,54.0,317.0,7.4,45.0,146.0,93,93,156,156
2023-10-25T12:00,31.2,47.1,301.0,5.6,35.8,150.0,93,93,156,156
2023-10-25T13:00,29.9,45.4,302.0,5.0,28.7,150.0,94,94,156,156
2023-10-25T14:00,28.7,43.5,269.0,4.1,25.7,151.0,94,94,156,156
2023-10-25T15:00,29.6,44.8,253.0,4.5,24.8,149.0,94,94,156,156
2023-10-25T16:00,31.8,48.0,311.0,8.9,25.8,138.0,94,94,156,156
2023-10-25T17:00,36.9,55.4,518.0,21.8,29.8,110.0,94,94,156,156
2023-10-25T18:00,46.4,69.4,798.0,38.8,35.7,74.0,93,93,156,156
2023-10-25T19:00,53.2,81.0,979.0,49.3,41.1,48.0,93,93,156,156
2023-10-25T20:00,56.3,85.7,947.0,46.6,40.2,45.0,92,92,155,155
2023-10-25T21:00,50.9,78.2,901.0,42.8,39.0,40.0,92,92,155,155
2023-10-25T22:00,44.8,69.8,855.0,39.6,37.8,36.0,91,91,154,154
2023-10-25T23:00,40.6,63.8,805.0,37.5,36.6,35.0,89,89,153,153
2023-10-26T00:00,38.2,60.3,756.0,36.0,35.4,36.0,87,87,152,152
2023-10-26T01:00,40.0,63.1,736.0,35.3,34.5,34.0,85,85,150,150
2023-10-26T02:00,43.9,68.5,761.0,36.1,34.0,27.0,83,83,145,145
2023-10-26T03:00,45.5,70.5,816.0,37.7,33.8,18.0,81,81,140,140
2023-10-26T04:00,46.1,71.0,883.0,38.2,34.1,12.0,80,80,135,135
2023-10-26T05:00,46.3,70.3,997.0,37.1,35.1,7.0,78,78,131,131
2023-10-26T06:00,48.7,72.6,1124.0,35.0,36.6,4.0,77,77,128,128
2023-10-26T07:00,60.3,88.9,1419.0,35.2,42.7,12.0,76,76,125,125
2023-10-26T08:00,43.0,65.4,1119.0,28.9,44.0,43.0,76,76,123,123
2023-10-26T09:00,40.2,61.2,706.0,20.1,45.6,85.0,75,75,120,120
2023-10-26T10:00,37.6,57.3,396.0,12.9,45.3,120.0,74,74,117,117
2023-10-26T11:00,34.3,52.4,292.0,8.7,41.4,139.0,74,74,116,116
2023-10-26T12:00,31.7,48.3,291.0,6.1,35.6,150.0,73,73,116,116
2023-10-26T13:00,29.5,44.8,302.0,4.8,30.8,155.0,73,73,116,116
2023-10-26T14:00,28.1,42.6,260.0,3.0,27.3,154.0,73,73,116,116
2023-10-26T15:00,25.8,39.3,230.0,2.7,24.8,147.0,73,73,116,116
2023-10-26T16:00,32.1,48.2,311.0,8.9,25.5,132.0,73,73,115,115
2023-10-26T17:00,44.9,66.4,621.0,29.1,32.4,102.0,73,73,115,115
2023-10-26T18:00,56.9,83.8,1042.0,55.9,42.5,64.0,74,74,116,116
2023-10-26T19:00,62.9,92.0,1415.0,78.5,50.6,26.0,74,74,117,117
2023-10-26T20:00,59.4,87.3,1298.0,69.5,47.3,26.0,74,74,118,118
2023-10-26T21:00,50.9,75.7,1136.0,57.1,42.6,26.0,74,74,119,119
2023-10-26T22:00,47.1,70.5,1000.0,47.3,38.6,26.0,74,74,119,119
2023-10-26T23:00,43.9,66.6,918.0,42.6,35.7,25.0,74,74,119,119
2023-10-27T00:00,40.9,62.6,864.0,40.6,33.4,23.0,75,75,119,119
2023-10-27T01:00,41.1,62.9,830.0,39.5,32.3,21.0,75,75,120,120
2023-10-27T02:00,43.2,66.1,813.0,39.6,33.3,19.0,75,75,120,120
2023-10-27T03:00,45.2,68.7,817.0,40.7,35.5,17.0,75,75,120,120
2023-10-27T04:00,46.3,70.1,848.0,40.7,37.3,16.0,75,75,120,120
2023-10-27T05:00,46.7,69.8,953.0,38.8,37.7,12.0,75,75,120,120
2023-10-27T06:00,48.4,71.7,1085.0,35.9,37.7,9.0,75,75,120,120
2023-10-27T07:00,54.6,79.9,1287.0,33.1,38.1,13.0,75,75,120,120
2023-10-27T08:00,43.5,65.4,1032.0,28.5,41.9,39.0,74,74,119,119
2023-10-27T09:00,38.6,58.3,680.0,21.9,46.9,75.0,75,75,119,119
2023-10-27T10:00,41.0,61.9,415.0,16.1,49.4,109.0,74,74,119,119
2023-10-27T11:00,38.9,58.7,324.0,11.5,46.8,138.0,75,75,119,119
2023-10-27T12:00,37.6,56.7,320.0,7.6,41.7,164.0,75,75,120,120
2023-10-27T13:00,37.3,56.2,328.0,5.3,37.3,181.0,75,75,120,120
2023-10-27T14:00,37.0,55.8,289.0,3.3,34.3,187.0,75,75,121,121
2023-10-27T15:00,37.6,56.5,262.0,3.0,32.1,184.0,75,75,122,122
2023-10-27T16:00,41.0,61.2,347.0,9.2,32.6,169.0,76,76,123,123
2023-10-27T17:00,61.9,91.3,677.0,29.3,38.7,133.0,76,76,124,124
2023-10-27T18:00,71.9,105.7,1119.0,55.9,47.6,86.0,77,77,136,126
2023-10-27T19:00,79.6,116.2,1548.0,84.2,56.8,35.0,77,77,131,128
2023-10-27T20:00,72.2,105.7,1351.0,71.3,51.0,34.0,78,78,129,129
2023-10-27T21:00,57.6,85.4,1080.0,53.5,42.9,34.0,78,78,131,131
2023-10-27T22:00,47.5,71.5,873.0,40.6,37.1,32.0,78,78,131,131
2023-10-27T23:00,43.2,65.7,807.0,38.3,36.1,28.0,78,78,131,131
2023-10-28T00:00,41.4,63.1,807.0,40.9,37.2,24.0,78,78,131,131
2023-10-28T01:00,41.9,63.8,782.0,41.1,37.1,23.0,78,78,131,131
2023-10-28T02:00,38.4,58.1,683.0,35.0,33.9,28.0,78,78,131,131
2023-10-28T03:00,36.4,54.5,561.0,26.5,29.3,37.0,78,78,131,131
2023-10-28T04:00,34.8,51.5,477.0,20.0,25.3,43.0,78,78,130,130
2023-10-28T05:00,33.1,48.5,474.0,18.1,22.3,42.0,78,78,129,129
2023-10-28T06:00,30.9,44.8,510.0,18.2,19.8,39.0,77,77,127,127
2023-10-28T07:00,36.7,53.0,620.0,23.3,22.1,32.0,77,77,126,126
2023-10-28T08:00,30.5,44.1,558.0,18.8,21.2,46.0,76,76,124,124
2023-10-28T09:00,27.5,39.8,473.0,12.5,19.9,65.0,76,76,122,122
2023-10-28T10:00,24.9,36.0,403.0,7.7,19.0,82.0,75,75,121,121
2023-10-28T11:00,24.9,36.1,364.0,5.6,18.7,97.0,75,75,120,120
2023-10-28T12:00,25.0,36.4,340.0,4.9,18.8,110.0,74,74,118,118
2023-10-28T13:00,27.4,40.0,330.0,5.2,19.2,117.0,74,74,117,117
2023-10-28T14:00,27.4,40.3,323.0,6.0,19.9,116.0,73,73,116,116
2023-10-28T15:00,26.8,39.5,329.0,7.8,21.0,110.0,73,73,115,115
2023-10-28T16:00,31.7,46.2,377.0,11.4,22.7,99.0,73,73,114,114
2023-10-28T17:00,33.2,48.4,495.0,18.5,25.6,82.0,72,72,113,113
2023-10-28T18:00,37.3,54.0,655.0,27.4,29.1,61.0,71,71,110,110
2023-10-28T19:00,31.4,45.4,665.0,28.1,24.3,43.0,70,70,106,106
2023-10-28T20:00,29.0,41.8,652.0,25.6,23.1,42.0,69,69,101,101
2023-10-28T21:00,27.0,38.8,631.0,22.1,21.3,41.0,67,67,97,97
2023-10-28T22:00,25.4,36.7,599.0,18.9,19.6,40.0,66,66,94,94
2023-10-28T23:00,23.5,33.8,547.0,16.3,18.0,41.0,66,66,92,92
2023-10-29T00:00,18.7,26.9,483.0,13.9,16.4,43.0,65,65,91,91
2023-10-29T01:00,16.5,23.6,433.0,12.1,15.3,45.0,64,64,89,89
2023-10-29T02:00,15.7,22.4,401.0,10.9,15.0,46.0,63,63,86,86
2023-10-29T03:00,15.2,21.8,382.0,10.2,15.1,47.0,63,63,84,84
2023-10-29T04:00,15.0,21.6,389.0,10.6,15.4,47.0,62,62,82,82
2023-10-29T05:00,15.5,22.2,442.0,12.9,15.9,45.0,61,61,81,81
2023-10-29T06:00,18.2,26.0,520.0,16.1,16.5,42.0,61,61,79,79
2023-10-29T07:00,23.3,33.3,554.0,17.0,16.8,47.0,60,60,78,78
2023-10-29T08:00,26.3,37.6,540.0,15.9,17.2,52.0,58,58,77,77
2023-10-29T09:00,25.7,36.8,519.0,14.3,17.8,60.0,58,58,76,76
2023-10-29T10:00,23.7,33.9,492.0,13.1,18.6,65.0,58,58,76,76
2023-10-29T11:00,21.2,30.3,449.0,12.5,20.0,67.0,57,57,76,76
2023-10-29T12:00,17.0,24.3,400.0,12.2,21.6,66.0,57,57,76,76
2023-10-29T13:00,15.3,22.0,373.0,12.5,22.5,65.0,55,55,75,75
2023-10-29T14:00,14.8,21.2,386.0,13.7,22.3,62.0,53,53,74,74
2023-10-29T15:00,14.3,20.4,421.0,15.5,21.4,58.0,51,51,73,73
2023-10-29T16:00,13.1,18.7,454.0,16.7,20.5,55.0,49,49,72,72
2023-10-29T17:00,12.1,17.2,478.0,16.9,20.0,54.0,46,46,70,70
2023-10-29T18:00,12.3,17.6,499.0,16.7,19.5,54.0,43,43,68,68
2023-10-29T19:00,15.7,22.4,520.0,15.8,19.2,55.0,39,39,66,66
2023-10-29T20:00,17.1,24.4,521.0,15.2,18.7,54.0,38,38,65,65
2023-10-29T21:00,18.3,26.1,521.0,14.3,18.0,52.0,37,37,64,64
2023-10-29T22:00,20.2,28.9,515.0,13.4,17.1,51.0,36,36,63,63
2023-10-29T23:00,19.3,27.6,496.0,12.4,15.8,50.0,36,36,62,62
2023-10-30T00:00,18.0,25.8,470.0,11.3,14.2,48.0,35,35,62,62
2023-10-30T01:00,17.2,24.6,450.0,10.4,12.9,47.0,35,35,62,62
2023-10-30T02:00,16.4,23.5,431.0,9.5,11.9,46.0,35,35,62,62
2023-10-30T03:00,15.5,22.3,418.0,8.7,11.1,46.0,35,35,62,62
2023-10-30T04:00,14.6,21.0,432.0,9.2,11.2,44.0,35,35,62,62
2023-10-30T05:00,14.1,20.3,507.0,12.4,12.9,38.0,35,35,62,62
2023-10-30T06:00,16.4,23.5,610.0,16.9,15.5,32.0,35,35,62,62
2023-10-30T07:00,17.4,25.1,547.0,15.4,13.9,42.0,35,35,62,62
2023-10-30T08:00,18.5,26.7,522.0,12.7,14.0,56.0,35,35,61,61
2023-10-30T09:00,18.7,27.2,487.0,9.0,14.1,76.0,34,34,61,61
2023-10-30T10:00,20.5,29.9,454.0,6.0,14.2,95.0,38,33,60,60
2023-10-30T11:00,22.2,32.5,425.0,4.3,14.4,112.0,48,33,60,60
2023-10-30T12:00,23.2,33.9,398.0,3.5,14.6,128.0,59,33,60,60
2023-10-30T13:00,22.9,33.4,387.0,3.7,15.0,136.0,61,34,60,60
2023-10-30T14:00,20.7,30.2,383.0,4.7,15.1,134.0,61,34,61,61
2023-10-30T15:00,20.5,29.9,395.0,6.8,15.4,124.0,56,35,62,62
2023-10-30T16:00,23.7,34.3,459.0,11.4,16.9,110.0,47,35,62,62
2023-10-30T17:00,28.5,41.3,628.0,21.1,21.2,89.0,36,36,63,63
2023-10-30T18:00,36.1,51.9,848.0,33.2,26.8,63.0,38,38,65,65
2023-10-30T19:00,45.2,65.2,1041.0,44.0,34.8,42.0,40,40,67,67
2023-10-30T20:00,54.5,78.2,1101.0,44.7,35.7,37.0,44,44,69,69
2023-10-30T21:00,55.5,79.9,1179.0,45.5,36.7,29.0,50,50,73,73
2023-10-30T22:00,50.9,73.3,1195.0,44.1,35.6,24.0,57,57,76,76
2023-10-30T23:00,44.6,64.3,1099.0,39.0,30.7,24.0,60,60,79,79
2023-10-31T00:00,38.4,55.5,942.0,31.8,23.8,26.0,61,61,81,81
2023-10-31T01:00,33.5,48.4,799.0,25.4,18.1,28.0,62,62,83,83
2023-10-31T02:00,29.4,42.5,683.0,20.2,14.7,31.0,62,62,84,84
2023-10-31T03:00,26.1,38.0,581.0,15.7,12.5,34.0,63,63,85,85
2023-10-31T04:00,23.8,34.6,533.0,13.5,11.7,35.0,63,63,86,86
2023-10-31T05:00,22.8,33.1,586.0,15.8,12.7,30.0,64,64,87,87
2023-10-31T06:00,25.1,36.4,692.0,20.4,15.1,24.0,64,64,88,88
2023-10-31T07:00,25.1,36.2,738.0,24.4,18.5,33.0,64,64,89,89
2023-10-31T08:00,27.6,39.8,679.0,19.5,20.8,57.0,64,64,89,89
2023-10-31T09:00,25.0,36.2,595.0,12.7,23.9,91.0,65,65,90,90
2023-10-31T10:00,28.9,41.9,525.0,7.5,25.8,119.0,65,65,91,91
2023-10-31T11:00,27.0,39.0,478.0,5.1,25.4,134.0,65,65,91,91
2023-10-31T12:00,23.2,33.6,444.0,4.3,23.7,143.0,65,65,92,92
2023-10-31T13:00,23.5,33.9,426.0,4.3,22.4,147.0,65,65,92,92
2023-10-31T14:00,24.7,35.7,395.0,3.3,21.0,150.0,65,65,92,92
2023-10-31T15:00,25.0,36.1,379.0,3.2,20.0,149.0,65,65,92,92
2023-10-31T16:00,26.8,38.8,470.0,9.1,21.9,138.0,66,66,93,93
2023-10-31T17:00,36.9,53.1,764.0,27.2,29.3,109.0,66,66,94,93
2023-10-31T18:00,51.5,73.8,1164.0,51.2,39.7,70.0,66,66,98,94
2023-10-31T19:00,61.7,88.5,1559.0,74.9,49.6,32.0,67,67,95,95
2023-10-31T20:00,65.9,94.3,1569.0,71.3,50.5,30.0,67,67,96,96
2023-10-31T21:00,66.4,95.2,1581.0,66.4,51.6,27.0,67,67,97,97
2023-10-31T22:00,68.0,97.3,1578.0,62.1,52.1,24.0,68,68,98,98
2023-10-31T23:00,68.2,97.6,1548.0,59.7,51.7,22.0,68,68,100,100
2023-11-01T00:00,67.3,96.4,1504.0,58.1,50.7,19.0,69,69,102,102
2023-11-01T01:00,67.8,97.1,1460.0,55.9,48.9,17.0,70,70,105,105
2023-11-01T02:00,67.3,96.4,1419.0,52.6,45.8,14.0,71,71,109,109
2023-11-01T03:00,65.4,93.8,1379.0,48.8,42.0,10.0,73,73,113,113
2023-11-01T04:00,60.3,86.6,1352.0,44.9,38.8,9.0,74,74,117,117
2023-11-01T05:00,54.9,78.7,1376.0,41.7,36.6,7.0,75,75,121,121
2023-11-01T06:00,53.2,76.4,1413.0,38.4,35.0,7.0,76,76,124,124
2023-11-01T07:00,49.9,71.5,1306.0,31.5,32.4,19.0,77,77,127,127
2023-11-01T08:00,48.4,69.6,1074.0,25.2,35.3,55.0,78,78,130,130
2023-11-01T09:00,40.4,58.2,754.0,16.4,39.1,105.0,79,79,132,132
2023-11-01T10:00,35.3,50.9,512.0,9.5,40.8,146.0,79,79,133,133
2023-11-01T11:00,30.3,43.8,424.0,6.2,38.4,168.0,79,79,134,134
2023-11-01T12:00,28.3,41.0,414.0,4.8,33.9,179.0,79,79,134,134
2023-11-01T13:00,27.7,40.2,417.0,4.4,30.4,186.0,80,80,135,135
2023-11-01T14:00,28.9,41.9,361.0,2.1,27.8,192.0,80,80,135,135
2023-11-01T15:00,29.5,42.6,318.0,0.9,26.1,192.0,80,80,136,136
2023-11-01T16:00,34.2,49.4,441.0,8.8,28.5,179.0,80,80,136,136
2023-11-01T17:00,53.3,76.6,914.0,36.2,39.3,140.0,80,80,152,137
2023-11-01T18:00,74.5,107.1,1553.0,72.7,54.1,86.0,81,81,158,139
2023-11-01T19:00,86.8,124.3,1796.0,83.5,59.4,58.0,82,82,148,141
2023-11-01T20:00,88.9,127.6,1680.0,72.4,56.3,58.0,82,82,144,144
2023-11-01T21:00,82.9,119.0,1515.0,57.0,51.8,59.0,83,83,146,146
2023-11-01T22:00,79.4,114.6,1362.0,44.4,47.1,58.0,84,84,148,148
2023-11-01T23:00,75.4,109.0,1234.0,37.7,42.0,54.0,84,84,149,149
2023-11-02T00:00,68.9,100.1,1118.0,33.8,36.7,50.0,84,84,150,150
2023-11-02T01:00,63.6,92.7,1030.0,30.9,32.5,45.0,84,84,150,150
2023-11-02T02:00,61.0,88.7,975.0,28.6,29.9,42.0,84,84,150,150
2023-11-02T03:00,60.1,87.1,949.0,27.3,28.4,39.0,84,84,149,149
2023-11-02T04:00,58.9,85.4,950.0,26.8,27.7,36.0,84,84,148,148
2023-11-02T05:00,58.0,84.1,1019.0,28.1,27.6,30.0,84,84,148,148
2023-11-02T06:00,59.8,86.4,1115.0,30.1,28.3,24.0,84,84,149,149
2023-11-02T07:00,57.6,83.4,1089.0,31.8,28.4,32.0,84,84,149,149
2023-11-02T08:00,53.9,78.7,914.0,26.7,32.3,63.0,84,84,150,150
2023-11-02T09:00,48.8,72.6,673.0,19.7,37.4,107.0,85,85,150,150
2023-11-02T10:00,46.0,69.4,492.0,13.7,40.0,145.0,85,85,150,150
2023-11-02T11:00,43.3,65.2,427.0,9.6,37.5,173.0,85,85,151,151
2023-11-02T12:00,43.5,65.2,423.0,6.6,32.4,195.0,86,86,151,151
2023-11-02T13:00,43.9,65.4,438.0,5.6,28.5,207.0,86,86,151,151
2023-11-02T14:00,45.2,67.3,453.0,7.2,27.2,207.0,87,87,152,152
2023-11-02T15:00,50.6,75.2,487.0,10.8,27.2,196.0,87,87,152,152
2023-11-02T16:00,58.6,86.6,557.0,15.8,28.2,179.0,88,88,152,152
2023-11-02T17:00,67.5,99.7,710.0,23.7,31.2,151.0,89,89,162,153
2023-11-02T18:00,75.2,110.6,899.0,33.0,35.1,117.0,89,89,169,153
2023-11-02T19:00,68.7,102.0,945.0,35.2,37.3,98.0,89,89,165,153
2023-11-02T20:00,59.4,90.3,874.0,33.0,35.5,87.0,89,89,153,153
2023-11-02T21:00,50.1,78.2,776.0,30.1,33.0,70.0,88,88,152,152
2023-11-02T22:00,43.2,69.2,698.0,27.9,30.6,57.0,87,87,151,151
2023-11-02T23:00,38.2,61.9,665.0,27.5,28.3,49.0,85,85,151,151
2023-11-03T00:00,35.4,57.2,652.0,27.9,26.1,43.0,84,84,149,149
2023-11-03T01:00,34.7,54.6,639.0,27.8,24.4,39.0,83,83,146,146
2023-11-03T02:00,34.8,54.4,614.0,26.5,23.2,36.0,82,82,143,143
2023-11-03T03:00,34.6,53.7,587.0,24.7,22.4,35.0,81,81,140,140
2023-11-03T04:00,32.9,51.0,570.0,23.6,22.3,35.0,80,80,137,137
2023-11-03T05:00,32.0,49.5,577.0,23.9,22.8,33.0,79,79,135,135
2023-11-03T06:00,33.6,51.6,594.0,24.8,23.9,32.0,79,79,132,132
2023-11-03T07:00,34.1,52.0,694.0,26.6,24.8,30.0,78,78,129,129
2023-11-03T08:00,29.6,47.3,598.0,24.0,27.4,45.0,77,77,127,127
2023-11-03T09:00,25.3,41.6,467.0,20.2,30.9,67.0,76,76,124,124
2023-11-03T10:00,25.1,40.5,372.0,16.9,33.0,88.0,75,75,122,122
2023-11-03T11:00,28.6,44.7,347.0,14.2,32.3,107.0,75,75,120,120
2023-11-03T12:00,34.1,52.3,359.0,12.0,30.2,126.0,74,74,118,118
2023-11-03T13:00,36.8,55.8,377.0,10.8,28.3,138.0,74,74,117,117
2023-11-03T14:00,38.9,58.6,386.0,10.8,26.9,143.0,74,74,116,116
2023-11-03T15:00,36.6,55.2,402.0,11.8,25.6,141.0,73,73,116,116
2023-11-03T16:00,41.1,61.5,435.0,14.4,25.3,132.0,73,73,114,114
2023-11-03T17:00,42.6,63.6,508.0,20.0,26.8,111.0,72,72,112,112
2023-11-03T18:00,40.2,60.1,600.0,27.2,29.1,84.0,72,72,110,110
2023-11-03T19:00,39.5,59.5,672.0,32.1,31.6,71.0,70,70,106,106
2023-11-03T20:00,31.7,49.1,626.0,30.1,30.2,67.0,69,69,103,103
2023-11-03T21:00,26.3,41.8,562.0,27.3,28.3,62.0,68,68,100,100
2023-11-03T22:00,24.5,38.9,511.0,25.0,26.5,57.0,68,68,98,98
2023-11-03T23:00,23.8,36.8,489.0,24.0,25.0,53.0,67,67,96,96
2023-11-04T00:00,23.1,35.3,480.0,23.5,23.7,49.0,67,67,95,95
2023-11-04T01:00,22.4,34.0,466.0,22.9,22.7,46.0,66,66,94,94
2023-11-04T02:00,21.0,32.1,434.0,21.6,21.8,45.0,66,66,93,93
2023-11-04T03:00,20.2,30.9,396.0,20.1,21.2,45.0,65,65,92,92
2023-11-04T04:00,19.0,29.3,370.0,19.5,21.5,45.0,65,65,90,90
2023-11-04T05:00,18.7,29.2,369.0,21.1,23.4,44.0,64,64,89,89
2023-11-04T06:00,20.5,31.7,380.0,23.6,26.2,43.0,64,64,88,88
2023-11-04T07:00,21.0,32.5,419.0,25.1,26.9,43.0,63,63,87,87
2023-11-04T08:00,20.9,32.2,375.0,22.0,25.2,50.0,63,63,86,86
2023-11-04T09:00,18.5,29.2,316.0,17.6,22.8,60.0,63,63,85,85
2023-11-04T10:00,18.5,28.9,272.0,13.8,20.8,71.0,63,63,84,84
2023-11-04T11:00,19.3,29.7,259.0,11.1,19.3,82.0,62,62,84,84
2023-11-04T12:00,20.5,31.2,263.0,9.0,18.1,94.0,62,62,83,83
2023-11-04T13:00,21.7,33.2,272.0,8.1,17.7,101.0,62,62,82,82
2023-11-04T14:00,22.1,33.6,276.0,8.4,18.1,103.0,61,61,80,80
2023-11-04T15:00,23.2,35.2,285.0,10.0,19.2,101.0,60,60,79,79
2023-11-04T16:00,24.2,36.4,316.0,13.0,21.1,95.0,60,60,78,78
2023-11-04T17:00,23.4,35.4,389.0,18.9,24.4,82.0,57,57,76,76
2023-11-04T18:00,24.9,37.7,485.0,26.2,28.4,64.0,54,54,74,74
2023-11-04T19:00,23.9,36.6,485.0,27.5,29.8,60.0,51,51,73,73
2023-11-04T20:00,23.6,36.7,485.0,26.7,29.3,60.0,49,49,72,72
2023-11-04T21:00,23.7,37.1,484.0,25.5,28.5,59.0,48,48,71,71
2023-11-04T22:00,24.4,38.0,481.0,24.4,27.6,58.0,47,47,71,71
2023-11-04T23:00,24.6,37.4,475.0,23.7,26.3,55.0,47,47,71,71
2023-11-05T00:00,24.5,37.0,466.0,23.0,24.9,52.0,47,47,71,71
2023-11-05T01:00,24.3,36.6,455.0,22.4,23.7,49.0,47,47,71,71
2023-11-05T02:00,23.9,36.0,434.0,21.4,22.8,47.0,48,48,71,71
2023-11-05T03:00,23.3,35.0,410.0,20.4,22.2,46.0,48,48,71,71
2023-11-05T04:00,22.8,34.5,403.0,20.4,22.2,45.0,49,49,72,72
2023-11-05T05:00,23.3,35.0,437.0,22.7,23.1,41.0,49,49,72,72
2023-11-05T06:00,26.0,38.9,488.0,26.0,24.6,37.0,50,50,72,72
2023-11-05T07:00,24.9,37.8,468.0,26.3,25.2,45.0,51,51,73,73
2023-11-05T08:00,21.4,33.4,419.0,22.8,26.1,55.0,52,52,73,73
2023-11-05T09:00,19.7,31.0,352.0,17.9,27.3,70.0,52,52,73,73
